customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6275-YDUVO,Female,0,No,No,1.8217336347626933,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,84.46357423679733,187.45941208305132,Yes
8988-ECPJR,Female,1,Yes,Yes,36.29167641159587,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,72.19719789652846,2953.4977550711765,Yes
3426-NIYYL,Male,0,No,No,13.635996608675896,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.68185949745256,811.6799017077785,Yes
5208-HFSBT,Female,0,No,No,1.871023295235648,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.12383393755402,111.78137009824215,Yes
4929-BSTRX,Female,0,No,No,1.0251336084060174,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.04590514353831,55.70993884733999,Yes
5442-XSDCW,Male,0,Yes,Yes,9.926001325102781,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.4725635939186,897.0526615365123,Yes
6230-BSUXY,Female,1,No,No,0.9027262138070409,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.19408715196779,86.46460782861602,Yes
7156-MHUGY,Male,1,No,No,13.331822111397885,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.27301832836062,1266.5879431818712,Yes
2636-ALXXZ,Female,1,No,No,0.9569037225882218,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.2958084806302,66.51543428084965,Yes
2506-TNFCO,Female,1,Yes,No,1.0710468707303722,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.04369669580662,67.94466029195554,Yes
7639-SUPCW,Female,0,No,No,23.811171751769677,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.50048159141285,1014.6057416938395,Yes
7216-EWTRS,Female,1,Yes,No,0.9277662883406057,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.76474000593977,97.61375641376134,Yes
6996-KNSML,Female,0,No,No,1.0867519444028961,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.0775925496683,71.42868878459814,Yes
4826-XTSOH,Male,1,Yes,No,1.0994173699149008,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.38453851846944,85.33141958996254,Yes
8625-AZYZY,Male,0,Yes,No,21.832834027335064,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.69583847319527,2668.986423650932,Yes
2397-BRLOM,Male,1,Yes,Yes,8.232658167076677,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.86451970891791,610.325223349075,Yes
1363-TXLSL,Male,1,Yes,No,0.9906033081202303,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.20300160689455,70.61993516738691,Yes
1704-NRWYE,Female,1,No,No,9.376640501944134,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.91508109308698,790.4585580791587,Yes
6376-GAHQE,Male,0,No,No,3.906760074979103,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,73.52156379720387,290.22858197158547,Yes
8149-RSOUN,Female,0,No,No,1.084719473783622,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.02616980378964,95.5676738384643,Yes
0872-NXJYS,Female,0,No,No,9.626183136921426,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.31035698727956,770.5578158652041,Yes
5949-EBSQK,Male,0,Yes,Yes,4.172475414131288,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.43273933386534,210.11168199858736,Yes
7054-LGEQW,Female,0,No,No,1.0118209750775584,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.55138804831314,41.50655078278946,Yes
4391-RESHN,Male,0,No,No,24.04433874245697,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.36207113323941,2448.637811374634,Yes
9732-KPKBW,Male,0,No,No,1.0855430171003695,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.504056676760285,53.605252490097186,Yes
7812-FZHPE,Female,0,Yes,Yes,17.52808878772458,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25924694458119,434.50366046012243,Yes
9408-SSNVZ,Female,0,No,No,4.070109042244015,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.77989789966182,290.7610221737174,Yes
6633-MPWBS,Male,0,No,No,5.489939126503545,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.765564820825695,218.5679140234486,Yes
6777-TGHTM,Female,0,No,No,57.520155023457356,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.15130722681837,5811.68127619867,Yes
6227-HWPWX,Female,0,No,Yes,15.75512151324315,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.39832273006316,942.1174262715142,Yes
2748-MYRVK,Female,0,No,No,66.12246820755192,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),98.47314286733712,6497.289548547767,Yes
0337-CNPZE,Female,0,No,No,40.49068449884695,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.98652177252602,4644.234612120829,Yes
4390-KYULV,Male,0,Yes,No,2.960104599151035,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.901168617697262,46.814334027376226,Yes
4803-AXVYP,Female,1,No,No,41.23784057160915,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.46759841698228,4043.38846647276,Yes
3799-ISUZQ,Male,0,Yes,Yes,6.738266539102964,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6758527285856,526.029485361341,Yes
4289-DTDKW,Male,0,Yes,No,42.88465138154636,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.34410453641556,3993.8658789239216,Yes
4283-FUTGF,Male,1,No,No,18.57669060496987,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.14428050127412,1609.1586519223513,Yes
2748-MYRVK,Female,0,No,No,68.91037066404948,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),107.36521942546501,6481.7689722415225,Yes
2592-SEIFQ,Male,0,No,No,2.8279142699392845,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.13908775381958,70.68540203964446,Yes
5712-PTIWW,Male,0,No,No,2.0185097969369314,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.94648925115206,164.67777151689896,Yes
3806-DXQOM,Female,0,No,No,4.088436802458097,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.52686592054824,134.37229364187343,Yes
7893-IXHRQ,Male,0,No,No,0.9931996686881471,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.83320815834165,18.891156964317,Yes
7881-INRLC,Male,0,No,No,49.2604196230836,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.64398334486323,4780.266555748078,Yes
8901-HJXTF,Female,0,Yes,Yes,11.719436263705154,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,26.62327550144115,293.1977463771601,Yes
4471-KXAUH,Female,0,Yes,No,40.5635387738444,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.85823583682436,3875.6967718818114,Yes
5669-SRAIP,Female,0,No,No,5.411768000599223,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,41.716781446840926,216.65530541469676,Yes
1555-DJEQW,Female,0,Yes,Yes,68.91556739206307,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.7060219401409,7634.591552350224,Yes
8178-EYZUO,Male,0,No,No,45.81667096331271,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.36053689971538,3776.080270829361,Yes
8063-RJYNF,Male,0,No,No,14.734917181983231,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.56728181735842,1464.9502338547898,Yes
3389-YGYAI,Female,1,No,No,8.66226232255974,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.50931478572448,856.7985854991354,Yes
6366-ZGQGL,Male,0,No,No,0.9048418987640081,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.37710896569109,26.86088797684295,Yes
1304-NECVQ,Female,1,No,No,1.8353650152671839,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.20740006180012,151.5195191439871,Yes
8784-CGILN,Female,0,No,No,16.620989866814078,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.92091998615676,1953.0521150324278,Yes
5673-TIYIB,Male,0,No,No,2.1459987035717907,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),37.24759118134948,73.15719955043843,Yes
3721-CNEYS,Female,0,No,No,2.176937521468458,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.8264769833408,139.02830092499198,Yes
0709-TVGUR,Female,1,No,No,9.636331073324428,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.9234092171909,677.498516375926,Yes
3707-LRWZD,Female,0,No,No,29.644069341827095,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,86.35137737040354,2936.3468685899757,Yes
8785-EPNCG,Male,0,No,No,11.104291613793865,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.163630091392665,234.03911807324116,Yes
0979-PHULV,Male,0,Yes,Yes,63.26266208575861,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.41198095787415,6825.834162094197,Yes
1415-YFWLT,Female,1,No,No,1.0336989788010755,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.52438850940398,93.71301022853845,Yes
3398-ZOUAA,Male,1,Yes,No,23.084324172255503,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.90508175902464,1358.860744481024,Yes
6982-SSHFK,Male,0,No,No,0.9830844859656982,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.18479237924314,46.89150269913912,Yes
6599-CEBNN,Female,0,No,No,33.77645379555519,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.5429162673651,2753.5279770022994,Yes
7851-WZEKY,Female,0,No,No,2.1376630855429792,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.6108912579995,210.7818134454258,Yes
3536-IQCTX,Male,1,Yes,No,31.63070254083468,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.46359377503776,2741.4676687935835,Yes
0895-DQHEW,Male,0,Yes,No,57.60229547657457,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.24158988518228,5091.6997022914165,Yes
0122-OAHPZ,Female,0,No,No,6.415128277369467,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.02403415286858,541.1891929059739,Yes
1624-WOIWJ,Female,0,No,No,9.731312754521301,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.85601905290244,756.2247625831267,Yes
7488-MXJIV,Female,0,No,No,4.014993630690201,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.0857259860517,290.834631313565,Yes
0727-IWKVK,Male,0,Yes,No,9.093096501866272,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.9413831999319,764.6397664104214,Yes
2446-BEGGB,Female,1,No,No,6.446089989159624,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.37051395334795,583.6624342763721,Yes
6457-USBER,Male,0,No,No,0.9832183030196397,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.4707915743082,78.692597861498,Yes
1771-OADNZ,Male,1,Yes,No,28.795699925149172,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.61124889734634,2796.3334968551376,Yes
3948-XHGNA,Male,0,No,No,24.561436481150928,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.24917761834761,1138.5984362789354,Yes
8245-UMPYT,Female,1,No,No,16.099801487531007,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.1228810229372,1619.4271912495062,Yes
6646-VRFOL,Male,1,Yes,No,49.71637294320127,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.54791660422192,5465.364508844658,Yes
9647-ERGBE,Female,0,Yes,Yes,28.769539851218145,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.92737988403606,3247.3136289420977,Yes
9306-CPCBC,Female,0,No,No,3.018589266603352,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.55521700478245,208.29344514115414,Yes
8053-WWDRO,Female,0,Yes,No,6.366514687486028,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.305202086345727,142.8776381748854,Yes
2397-BRLOM,Male,1,Yes,Yes,7.779978737714835,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.4150583343043,613.1634277220699,Yes
2474-BRUCM,Male,1,Yes,No,36.00945392956751,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.64533985181967,4460.58076903039,Yes
8640-SDGKB,Male,0,No,No,3.7231392618581216,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.92906991522739,277.45283936870356,Yes
1112-CUNAO,Female,1,No,No,14.858394235366381,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,82.90167059084887,1298.5981984034427,Yes
1723-HKXJQ,Male,0,No,No,43.788126049229604,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.75802137094938,4403.435410058303,Yes
2359-QWQUL,Female,0,Yes,No,37.20331859844476,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.37848233522175,4020.0544501786626,Yes
4488-PSYCG,Male,0,No,No,14.874291942136523,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.917912624393765,297.8144797823379,Yes
5419-CONWX,Female,1,No,No,3.786103596593459,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.62258987859781,439.21751365124453,Yes
1450-GALXR,Female,0,No,No,9.454038226464794,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.42031875994282,1006.6194682872276,Yes
9436-ZBZCT,Male,0,No,No,14.829343051531264,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.00850379217339,1115.9944910341355,Yes
6032-IGALN,Female,0,No,No,1.0293483563184336,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.21534421631529,22.797533156192898,Yes
2037-XJFUP,Male,0,Yes,No,33.95822873514536,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.25341813418483,2849.7769047301676,Yes
1977-STDKI,Female,1,No,No,1.0572797377913712,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.89565973794653,70.61435530588282,Yes
2889-FPWRM,Male,0,Yes,No,67.94406641797936,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.77383881131016,8550.760509155496,Yes
0621-TWIEM,Male,0,No,No,10.470627169185773,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.493253578623666,412.4747129639657,Yes
1450-GALXR,Female,0,No,No,10.956117548323698,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.60332122229579,978.1264239601331,Yes
2454-RPBRZ,Female,1,Yes,No,11.90532110444184,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.25577514159282,1002.6805096064365,Yes
6982-SSHFK,Male,0,No,No,0.9219856967725116,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.96953039895965,45.48373322321191,Yes
2027-FECZV,Male,0,No,No,11.494666215144235,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.23710383439736,1266.9675887703602,Yes
8245-UMPYT,Female,1,No,No,14.463013185658198,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.9143846580793,1441.9468392450071,Yes
5174-RNGBH,Female,0,No,No,8.164835749259039,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.41474583462563,632.6138607519696,Yes
3565-UNOCC,Female,1,Yes,No,26.42889147557635,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.90266322995969,3075.9422307605073,Yes
6366-ZGQGL,Male,0,No,No,0.9592110767731044,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.062076011022235,27.116678098746352,Yes
3621-CEOVK,Female,1,Yes,No,15.15550157883737,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.03994143633706,1350.491199300939,Yes
0133-BMFZO,Female,0,No,No,1.9331422066650745,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.22120238711564,199.20348160370114,Yes
9259-PACGQ,Female,0,Yes,No,32.81326493946152,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.872306850616276,2188.82662747154,Yes
8185-UPYBR,Male,0,Yes,No,5.890973911190069,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.16510722322079,455.15857476959343,Yes
6653-CBBOM,Female,0,No,No,0.9927525002471292,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.01415270278338,68.91112861275323,Yes
5565-FILXA,Female,1,No,No,15.43617128470534,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.80925459287056,1446.4774201849054,Yes
5202-IVJNU,Female,0,No,Yes,39.255943521798,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.862624832395852,1148.6107818462751,Yes
6711-VTNRE,Female,0,No,No,38.08442981119503,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.44295001080374,3070.2581267595156,Yes
0691-JVSYA,Female,0,Yes,No,49.31328335007231,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.53246546893463,5034.52515076384,Yes
1041-RXHRA,Female,0,No,No,41.458069213020295,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.66637579772846,2581.6819969930298,Yes
2034-GDRCN,Female,0,No,No,1.858598580327924,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.07369117965528,153.34868703936252,Yes
2013-SGDXK,Female,0,No,No,0.9008912490678942,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,88.72944443020569,79.15153368539458,Yes
4803-AXVYP,Female,1,No,No,40.049043012164645,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.42631689550912,3914.4447713397008,Yes
1626-ERCMM,Male,1,Yes,No,19.172556278626722,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.70900729655894,1748.9330735090393,Yes
0742-NXBGR,Female,0,No,No,1.0065664023607606,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.92227783908088,78.30352809835748,Yes
7619-ODSGN,Male,0,Yes,Yes,25.936141783667978,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,51.21880407885016,1351.5662309433337,Yes
4250-ZBWLV,Male,0,No,No,64.39201511761827,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,109.9231380455445,7298.932059383321,Yes
6424-ELEYH,Female,0,Yes,No,3.2888985467097287,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.00894647544405,220.63493149009597,Yes
7551-JOHTI,Female,0,No,No,1.0068797866217014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.277559968353344,21.25646887103653,Yes
8992-JQYUN,Male,0,Yes,No,1.0673023955765755,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.11723578780963,52.5676069204194,Yes
7993-PYKOF,Male,0,Yes,No,8.40534791400757,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.5502252014289,677.5509711880994,Yes
3217-FZDMN,Female,1,No,No,8.104967188161552,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.52887886968216,715.0935545176039,Yes
2962-XPMCQ,Male,0,No,No,1.8253994743598612,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.55840162687266,92.37408129637228,Yes
0866-QLSIR,Female,0,No,No,35.05766392235131,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,59.19667278938603,2220.497273518378,Yes
4112-LUEIZ,Male,0,No,No,9.41112595494883,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.85391800872863,811.0171640481676,Yes
5373-SFODM,Male,1,Yes,No,36.644710686417554,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.89069647936094,3287.6745181251545,Yes
